Country,Longitude,Latitude,LocationId
US,-83.12,40.04,21714
US,-83.7,41.61,21715
US,-83.71,41.61,21716
US,-81.44,41.24,21717
US,-81.64,41.4,21718
US,-83.6,39.62,21719
US,-81.35,41.15,21720
US,-84.12,39.7,21721
US,-84.25,39.36,21722
US,-82.58,39.72,21723
US,-82.61,39.73,21724
US,-84.18,39.45,21725
US,-83.02,40.16,21726
US,-83.03,40.2,21727
US,-84.41,39.34,21728
US,-84.38,39.38,21729
US,-84.37,39.37,21730
US,-84.12,40.74,21731
US,-82.2,41.43,21732
US,-84.26,39.26,21733
US,-81.5,41.5,21734
US,-81.5,41.5,21735
US,-84.36,39.19,21736
US,-84.22,39.35,21737
US,-82.55,40.72,21738
US,-82.48,40.78,21739
US,-82.59,40.79,21740
US,-81.23,41.29,21741
US,-81.23,41.29,21742
US,-83.08,40.58,21743
US,-83.12,40.56,21744
US,-83.35,40.24,21745
US,-83.37,40.24,21746
US,-84.31,39.31,21747
US,-84.28,39.36,21748
US,-84.32,39.32,21749
US,-81.52,40.77,21750
US,-81.5,40.8,21751
US,-83.66,41.59,21752
US,-81.44,41.52,21753
US,-81.44,41.53,21754
US,-81.86,41.16,21755
US,-81.86,41.15,21756
US,-81.37,41.66,21757
US,-81.29,41.69,21758
US,-81.36,41.66,21759
US,-81.3,41.68,21760
US,-84.23,39.61,21761
US,-84.26,39.63,21762
US,-84.23,39.2,21763
US,-84.28,39.16,21764
US,-83.92,39.04,21765
US,-82.46,40.4,21766
US,-82.82,40.08,21767
US,-82.83,40.09,21768
US,-82.82,40.09,21769
US,-82.43,40.08,21770
US,-80.75,41.21,21771
US,-80.75,41.21,21772
US,-81.37,40.88,21773
US,-81.43,40.88,21774
US,-81.9,41.42,21775
US,-81.88,41.43,21776
US,-81.91,41.42,21777
US,-81.92,41.42,21778
US,-81.91,41.42,21779
US,-81.9,41.43,21780
US,-81.53,41.31,21781
US,-84.47,39.15,21782
US,-84.17,39.71,21783
US,-83.47,41.64,21784
US,-84.75,39.51,21785
US,-84.74,39.51,21786
US,-84.73,39.5,21787
US,-81.74,41.38,21788
US,-81.68,41.36,21789
US,-81.74,41.38,21790
US,-82.66,40,21791
US,-83.6,41.55,21792
US,-83.64,41.53,21793
US,-83.6,41.54,21794
US,-82.78,39.91,21795
US,-82.79,39.93,21796
US,-80.63,41.02,21797
US,-83,38.74,21798
US,-83.09,40.16,21799
US,-83.09,40.16,21800
US,-83.1,40.16,21801
US,-82.79,39.94,21802
US,-82.78,39.99,21803
US,-82.79,39.99,21804
US,-82.9,40.05,21805
US,-81.84,41.48,21806
US,-81.86,41.46,21807
US,-82.7,41.43,21808
US,-82.67,41.42,21809
US,-82.66,41.41,21810
US,-81.91,41.03,21811
US,-84.39,39.3,21812
US,-84.19,40.29,21813
US,-81.44,41.38,21814
US,-81.43,41.38,21815
US,-81.54,41.5,21816
US,-84.22,39.38,21817
US,-84.21,39.38,21818
US,-84.45,39.29,21819
US,-84.47,39.29,21820
US,-84.38,40.55,21821
US,-80.87,40.07,21822
US,-80.87,40.07,21823
US,-81.41,41.16,21824
US,-81.41,41.16,21825
US,-81.35,41.24,21826
US,-81.36,41.25,21827
US,-81.83,41.31,21828
US,-81.82,41.31,21829
US,-81.84,41.3,21830
US,-81.83,41.32,21831
US,-81.82,41.31,21832
US,-82.92,40.26,21833
US,-82.93,40.27,21834
US,-83.69,41.71,21835
US,-83.72,41.69,21836
US,-83.62,41.68,21837
US,-83.61,41.66,21838
US,-83.64,41.7,21839
US,-83.56,41.72,21840
US,-83.67,41.62,21841
US,-83.59,41.7,21842
US,-83.68,41.66,21843
US,-83.71,41.67,21844
US,-83.65,41.7,21845
US,-84.22,40.03,21846
US,-81.44,41.31,21847
US,-81.47,40.96,21848
US,-83.07,40.05,21849
US,-83.05,40.01,21850
US,-83.06,40.02,21851
US,-84.22,39.9,21852
US,-81.73,41.05,21853
US,-81.69,41.04,21854
US,-80.74,41.22,21855
US,-83.76,41.51,21856
US,-82.98,39.13,21857
US,-84.46,39.35,21858
US,-84.38,39.36,21859
US,-84.36,39.36,21860
US,-84.4,41.61,21861
US,-84.4,41.61,21862
US,-84.37,39.35,21863
US,-84.43,39.32,21864
US,-82.93,40.11,21865
US,-82.9,40.08,21866
US,-82.92,40.15,21867
US,-82.93,40.11,21868
US,-82.93,40.14,21869
US,-81.95,41.46,21870
US,-81.96,41.46,21871
US,-82.9,39.97,21872
US,-81.43,41.63,21873
US,-81.43,41.63,21874
US,-81.48,41.46,21875
US,-81.95,40.85,21876
US,-83.02,40.11,21877
US,-84.03,39.81,21878
US,-80.66,41.17,21879
US,-82.02,39.98,21880
US,-82.03,39.99,21881
US,-97.17,34.19,21882
US,-95.94,36.71,21883
US,-95.93,36.75,21884
US,-95.81,36.06,21885
US,-95.78,36.07,21886
US,-95.79,36.07,21887
US,-97.46,35.64,21888
US,-97.48,35.64,21889
US,-97.46,35.61,21890
US,-97.5,35.67,21891
US,-97.47,35.65,21892
US,-97.47,35.65,21893
US,-97.46,35.65,21894
US,-97.91,36.39,21895
US,-98.4,34.67,21896
US,-96.01,35.99,21897
US,-98.49,34.63,21898
US,-98.44,34.62,21899
US,-97.4,35.44,21900
US,-97.4,35.44,21901
US,-97.5,35.32,21902
US,-97.49,35.36,21903
US,-97.5,35.32,21904
US,-97.44,35.21,21905
US,-97.44,35.21,21906
US,-97.46,35.22,21907
US,-97.48,35.24,21908
US,-97.5,35.23,21909
US,-97.48,35.24,21910
US,-97.62,35.46,21911
US,-97.51,35.46,21912
US,-97.64,35.56,21913
US,-97.57,35.53,21914
US,-97.57,35.51,21915
US,-97.62,35.61,21916
US,-97.56,35.52,21917
US,-97.55,35.61,21918
US,-97.54,35.52,21919
US,-97.55,35.39,21920
US,-97.53,35.54,21921
US,-97.54,35.52,21922
US,-97.4,35.42,21923
US,-97.55,35.61,21924
US,-97.52,35.48,21925
US,-97.57,35.55,21926
US,-97.64,35.56,21927
US,-95.82,36.32,21928
US,-95.84,36.29,21929
US,-95.82,36.28,21930
US,-97.07,36.73,21931
US,-96.11,36.13,21932
US,-96.93,35.38,21933
US,-97.06,36.13,21934
US,-97.06,36.13,21935
US,-95.89,36,21936
US,-95.89,36.02,21937
US,-95.98,36.11,21938
US,-95.97,36.06,21939
US,-96.01,36.06,21940
US,-95.94,36.09,21941
US,-95.88,36.06,21942
US,-95.87,36.05,21943
US,-95.89,36.19,21944
US,-95.92,36.03,21945
US,-95.92,36.08,21946
US,-95.92,36.14,21947
US,-95.89,36.19,21948
US,-95.95,36.02,21949
US,-95.96,36.13,21950
US,-95.86,36.06,21951
US,-96,36.15,21952
US,-95.92,36.14,21953
US,-95.91,36.1,21954
US,-95.89,36.06,21955
US,-96,36.05,21956
US,-95.89,36.06,21957
US,-97.62,35.55,21958
US,-97.76,35.48,21959
US,-97.76,35.48,21960
US,-123.08,44.63,21961
US,-123.08,44.63,21962
US,-123.09,44.63,21963
US,-123.08,44.63,21964
US,-123.11,44.65,21965
US,-122.86,45.48,21966
US,-122.87,45.54,21967
US,-122.67,42.19,21968
US,-122.71,42.2,21969
US,-123.81,46.19,21970
US,-117.82,44.78,21971
US,-117.82,44.78,21972
US,-122.77,45.49,21973
US,-122.83,45.44,21974
US,-122.8,45.49,21975
US,-122.81,45.5,21976
US,-122.79,45.46,21977
US,-122.8,45.49,21978
US,-122.79,45.49,21979
US,-122.87,45.54,21980
US,-122.83,45.44,21981
US,-122.8,45.49,21982
US,-122.83,45.48,21983
US,-122.81,45.49,21984
US,-122.84,45.52,21985
US,-121.26,44.06,21986
US,-121.3,44.1,21987
US,-121.3,44.07,21988
US,-121.3,44.06,21989
US,-121.31,44.03,21990
US,-121.3,44.08,21991
US,-121.31,44.03,21992
US,-121.3,44.1,21993
US,-121.31,44.06,21994
US,-121.33,44.05,21995
US,-121.33,44.05,21996
US,-121.31,44.05,21997
US,-124.29,42.05,21998
US,-122.68,45.27,21999
US,-122.68,45.27,22000
US,-122.7,45.26,22001
US,-122.57,45.43,22002
US,-122.54,45.43,22003
US,-122.56,45.43,22004
US,-122.54,45.43,22005
US,-124.21,43.36,22006
US,-123.05,45.52,22007
US,-123.04,45.52,22008
US,-123.26,44.56,22009
US,-123.27,44.58,22010
US,-123.31,44.55,22011
US,-123.25,44.59,22012
US,-123.28,44.59,22013
US,-123.26,44.58,22014
US,-123.05,43.8,22015
US,-123.31,44.93,22016
US,-123.31,44.93,22017
US,-122.46,45.42,22018
US,-123.09,44.01,22019
US,-123.1,44.05,22020
US,-123.09,44.04,22021
US,-123.14,44.05,22022
US,-123.09,44.03,22023
US,-123.18,44.07,22024
US,-123.07,44.08,22025
US,-123.07,44.04,22026
US,-123.1,44.07,22027
US,-123.13,44.1,22028
US,-123.09,44.04,22029
US,-123.14,44.05,22030
US,-123.08,44.07,22031
US,-123.17,44.05,22032
US,-123.08,44.05,22033
US,-123.07,44.07,22034
US,-123.1,44.09,22035
US,-123.12,44.04,22036
US,-123.09,44.05,22037
US,-123.06,44.05,22038
US,-122.44,45.53,22039
US,-124.1,43.97,22040
US,-123.1,45.52,22041
US,-123.11,45.52,22042
US,-122.58,45.38,22043
US,-123.32,42.43,22044
US,-123.3,42.44,22045
US,-123.33,42.44,22046
US,-122.41,45.5,22047
US,-122.42,45.51,22048
US,-122.48,45.49,22049
US,-122.44,45.5,22050
US,-122.41,45.5,22051
US,-122.41,45.5,22052
US,-122.58,45.45,22053
US,-122.51,45.43,22054
US,-122.49,45.43,22055
US,-122.57,45.44,22056
US,-122.58,45.44,22057
US,-119.29,45.83,22058
US,-119.29,45.85,22059
US,-122.87,45.54,22060
US,-122.9,45.55,22061
US,-122.99,45.52,22062
US,-122.96,45.5,22063
US,-122.9,45.54,22064
US,-122.88,45.53,22065
US,-122.92,45.53,22066
US,-122.96,45.53,22067
US,-122.91,45.5,22068
US,-122.94,45.53,22069
US,-122.9,45.55,22070
US,-122.97,45.52,22071
US,-121.5,45.71,22072
US,-121.53,45.71,22073
US,-123.21,44.23,22074
US,-123,45.01,22075
US,-122.99,45.01,22076
US,-123.02,45,22077
US,-121.75,42.21,22078
US,-121.72,42.21,22079
US,-118.08,45.32,22080
US,-118.07,45.33,22081
US,-122.72,45.41,22082
US,-122.67,45.42,22083
US,-122.74,45.4,22084
US,-122.72,45.41,22085
US,-122.68,45.41,22086
US,-122.66,45.42,22087
US,-122.72,45.41,22088
US,-122.74,45.42,22089
US,-122.7,45.43,22090
US,-122.74,45.42,22091
US,-122.74,45.4,22092
US,-122.91,44.53,22093
US,-124.01,45,22094
US,-124.01,44.99,22095
US,-121.13,44.64,22096
US,-123.21,45.2,22097
US,-123.2,45.2,22098
US,-123.17,45.23,22099
US,-122.85,42.31,22100
US,-122.87,42.34,22101
US,-122.87,42.35,22102
US,-122.88,42.35,22103
US,-122.86,42.36,22104
US,-122.83,42.32,22105
US,-122.86,42.36,22106
US,-122.87,42.33,22107
US,-122.87,42.33,22108
US,-122.88,42.34,22109
US,-122.63,45.44,22110
US,-122.63,45.42,22111
US,-122.63,45.42,22112
US,-122.62,45.45,22113
US,-122.59,45.42,22114
US,-122.6,45.15,22115
US,-122.95,45.3,22116
US,-122.94,45.31,22117
US,-124.05,44.65,22118
US,-124.05,44.64,22119
US,-124.24,43.41,22120
US,-122.63,45.41,22121
US,-122.57,45.34,22122
US,-122.6,45.37,22123
US,-122.58,45.32,22124
US,-122.58,45.33,22125
US,-118.81,45.67,22126
US,-118.81,45.66,22127
US,-122.59,45.59,22128
US,-122.74,45.59,22129
US,-122.62,45.49,22130
US,-122.69,45.47,22131
US,-122.56,45.52,22132
US,-122.61,45.53,22133
US,-122.65,45.47,22134
US,-122.62,45.55,22135
US,-122.64,45.53,22136
US,-122.59,45.59,22137
US,-122.68,45.52,22138
US,-122.58,45.5,22139
US,-122.6,45.55,22140
US,-122.66,45.53,22141
US,-122.53,45.5,22142
US,-122.7,45.53,22143
US,-122.76,45.49,22144
US,-122.68,45.53,22145
US,-122.48,45.53,22146
US,-122.78,45.54,22147
US,-122.84,45.55,22148
US,-122.57,45.58,22149
US,-122.69,45.5,22150
US,-122.58,45.46,22151
US,-122.68,45.52,22152
US,-122.62,45.53,22153
US,-122.7,45.47,22154
US,-122.66,45.53,22155
US,-122.6,45.57,22156
US,-122.58,45.45,22157
US,-122.66,45.53,22158
US,-122.62,45.53,22159
US,-122.87,45.56,22160
US,-122.66,45.53,22161
US,-122.73,45.51,22162
US,-122.53,45.56,22163
US,-122.68,45.52,22164
US,-122.68,45.52,22165
US,-122.68,45.52,22166
US,-122.59,45.59,22167
US,-122.68,45.52,22168
US,-122.75,45.59,22169
US,-122.68,45.61,22170
US,-122.66,45.57,22171
US,-122.68,45.53,22172
US,-122.75,45.41,22173
US,-122.69,45.52,22174
US,-122.75,45.47,22175
US,-122.68,45.51,22176
US,-122.71,45.47,22177
US,-122.64,45.51,22178
US,-122.54,45.52,22179
US,-122.66,45.53,22180
US,-122.6,45.53,22181
US,-122.56,45.57,22182
US,-122.72,45.45,22183
US,-122.68,45.53,22184
US,-122.63,45.5,22185
US,-122.73,45.49,22186
US,-122.69,45.52,22187
US,-122.69,45.53,22188
US,-122.61,45.52,22189
US,-122.68,45.46,22190
US,-122.68,45.52,22191
US,-122.75,45.52,22192
US,-122.81,45.53,22193
US,-122.68,45.52,22194
US,-122.68,45.58,22195
US,-122.7,45.52,22196
US,-122.59,45.55,22197
US,-122.64,45.52,22198
US,-122.68,45.52,22199
US,-122.84,45.55,22200
US,-122.73,45.58,22201
US,-122.69,45.48,22202
US,-122.68,45.52,22203
US,-122.67,45.5,22204
US,-122.75,45.52,22205
US,-122.66,45.57,22206
US,-122.68,45.51,22207
US,-122.68,45.51,22208
US,-122.54,45.53,22209
US,-122.68,45.52,22210
US,-122.67,45.48,22211
US,-122.56,45.53,22212
US,-122.59,45.59,22213
US,-122.65,45.53,22214
US,-122.68,45.52,22215
US,-122.69,45.52,22216
US,-122.68,45.51,22217
US,-122.62,45.5,22218
US,-122.75,45.59,22219
US,-122.63,45.51,22220
US,-122.65,45.55,22221
US,-122.69,45.51,22222
US,-122.81,45.53,22223
US,-122.56,45.53,22224
US,-122.68,45.52,22225
US,-122.58,45.49,22226
US,-122.68,45.52,22227
US,-122.54,45.5,22228
US,-122.68,45.52,22229
US,-122.65,45.53,22230
US,-122.71,45.55,22231
US,-122.65,45.46,22232
US,-122.68,45.51,22233
US,-122.68,45.52,22234
US,-122.56,45.52,22235
US,-122.68,45.61,22236
US,-122.68,45.61,22237
US,-120.83,44.3,22238
US,-121.19,44.27,22239
US,-121.18,44.27,22240
US,-121.18,44.26,22241
US,-121.18,44.26,22242
US,-123.37,43.23,22243
US,-123.37,43.23,22244
US,-123.35,43.23,22245
US,-123.04,44.94,22246
US,-123.04,44.91,22247
US,-122.98,44.97,22248
US,-123.05,44.95,22249
US,-123.02,44.94,22250
US,-123.04,44.9,22251
US,-122.98,44.94,22252
US,-123.02,44.87,22253
US,-123.06,44.94,22254
US,-123.03,44.96,22255
US,-123.04,44.91,22256
US,-122.98,44.97,22257
US,-123.03,45,22258
US,-122.28,45.4,22259
US,-122.29,45.4,22260
US,-122.28,45.4,22261
US,-122.88,45.74,22262
US,-123.92,45.99,22263
US,-122.84,45.37,22264
US,-122.84,45.37,22265
US,-122.85,45.35,22266
US,-122.84,45.37,22267
US,-122.79,45,22268
US,-123.02,44.06,22269
US,-122.93,44.05,22270
US,-123.04,44.08,22271
US,-123.04,44.07,22272
US,-123,44.06,22273
US,-122.83,45.85,22274
US,-122.83,45.85,22275
US,-122.8,44.81,22276
US,-121.44,43.87,22277
US,-122.73,44.4,22278
US,-121.19,45.6,22279
US,-121.2,45.61,22280
US,-121.2,45.61,22281
US,-122.8,45.4,22282
US,-122.75,45.39,22283
US,-122.81,45.44,22284
US,-122.78,45.42,22285
US,-122.75,45.44,22286
US,-122.79,45.41,22287
US,-122.82,45.43,22288
US,-122.78,45.44,22289
US,-122.78,45.45,22290
US,-122.78,45.45,22291
US,-122.75,45.44,22292
US,-122.78,45.45,22293
US,-123.85,45.47,22294
US,-123.85,45.46,22295
US,-122.41,45.53,22296
US,-122.4,45.52,22297
US,-122.4,45.52,22298
US,-122.91,45.5,22299
US,-122.76,45.38,22300
US,-122.77,45.38,22301
US,-122.75,45.38,22302
US,-123.9,46.16,22303
US,-123.9,46.16,22304
US,-122.61,45.37,22305
US,-122.64,45.39,22306
US,-122.65,45.36,22307
US,-122.65,45.36,22308
US,-122.77,45.34,22309
US,-122.77,45.3,22310
US,-122.77,45.3,22311
US,-122.77,45.3,22312
US,-122.43,45.53,22313
US,-122.43,45.53,22314
US,-122.88,45.16,22315
US,-122.83,45.15,22316
US,-122.83,45.15,22317
US,-122.88,45.15,22318
US,-122.62,45.48,22319
US,-75.09,40.09,22320
US,-75.12,40.13,22321
US,-75.44,40.65,22322
US,-75.47,40.6,22323
US,-75.55,40.59,22324
US,-75.54,40.61,22325
US,-75.56,40.57,22326
US,-75.49,40.56,22327
US,-75.44,40.64,22328
US,-75.29,40.01,22329
US,-75.24,40.01,22330
US,-80.3,40.7,22331
US,-78.49,40.03,22332
US,-78.52,39.97,22333
US,-79.84,40.14,22334
US,-80.05,40.34,22335
US,-80.03,40.34,22336
US,-80.06,40.34,22337
US,-80.05,40.35,22338
US,-75.3,40.65,22339
US,-75.42,40.66,22340
US,-76.45,41.01,22341
US,-76.45,41.01,22342
US,-76.02,40.2,22343
US,-78.24,40,22344
US,-80.1,40.38,22345
US,-80.11,40.35,22346
US,-75.4,39.88,22347
US,-75.35,39.96,22348
US,-75.35,39.98,22349
US,-75.32,40.02,22350
US,-79.95,40.88,22351
US,-76.93,40.24,22352
US,-76.93,40.22,22353
US,-76.94,40.24,22354
US,-80.17,40.26,22355
US,-77.18,40.2,22356
US,-77.16,40.2,22357
US,-77.16,40.2,22358
US,-75.24,40.27,22359
US,-77.63,39.94,22360
US,-77.63,39.94,22361
US,-75.16,40.08,22362
US,-79.38,41.21,22363
US,-75.7,41.49,22364
US,-75.48,40.16,22365
US,-75.29,40.09,22366
US,-80.11,40.7,22367
US,-80.08,40.69,22368
US,-80.11,40.68,22369
US,-75.41,40.05,22370
US,-75.64,41.47,22371
US,-75.13,40.27,22372
US,-75.13,40.32,22373
US,-75.13,40.31,22374
US,-75.17,40.14,22375
US,-75.31,40.14,22376
US,-75.27,40.69,22377
US,-75.28,40.72,22378
US,-75.44,39.98,22379
US,-76.59,40.14,22380
US,-75.83,40.15,22381
US,-77.07,40.28,22382
US,-76.16,40.17,22383
US,-80.1,42.07,22384
US,-80.13,42.1,22385
US,-80.09,42.06,22386
US,-80.09,42.05,22387
US,-80.09,42.13,22388
US,-80.1,42.06,22389
US,-75.62,40.03,22390
US,-75.63,40.03,22391
US,-75.66,40.05,22392
US,-75.63,40.04,22393
US,-75.63,40.03,22394
US,-75.66,40.05,22395
US,-80.18,40.45,22396
US,-75,40.15,22397
US,-75.21,40.11,22398
US,-75.21,40.1,22399
US,-77.2,39.84,22400
US,-79.94,40.64,22401
US,-80.01,40.62,22402
US,-75.53,39.88,22403
US,-75.54,39.86,22404
US,-75.54,39.88,22405
US,-79.5,40.3,22406
US,-79.58,40.31,22407
US,-80.16,41.14,22408
US,-76.99,39.83,22409
US,-76.96,39.77,22410
US,-76.86,40.33,22411
US,-76.81,40.25,22412
US,-76.81,40.31,22413
US,-76.82,40.28,22414
US,-76.85,40.3,22415
US,-76.83,40.25,22416
US,-75.3,39.97,22417
US,-75.32,39.97,22418
US,-75.34,40.56,22419
US,-80.45,41.23,22420
US,-76.68,40.26,22421
US,-76.65,40.27,22422
US,-76.65,40.29,22423
US,-76.79,40.22,22424
US,-75.13,40.18,22425
US,-75.09,40.09,22426
US,-75.07,40.17,22427
US,-79.18,40.61,22428
US,-79.16,40.62,22429
US,-79.69,40.32,22430
US,-75.09,40.26,22431
US,-75.13,40.1,22432
US,-75.64,40.97,22433
US,-78.85,40.28,22434
US,-75.68,39.86,22435
US,-75.39,40.09,22436
US,-75.39,40.09,22437
US,-75.4,40.08,22438
US,-75.36,40.09,22439
US,-75.36,40.09,22440
US,-75.39,40.09,22441
US,-75.38,40.09,22442
US,-75.37,40.09,22443
US,-75.78,40.51,22444
US,-76.2,40.03,22445
US,-76.22,40.03,22446
US,-76.34,40.07,22447
US,-76.34,40.07,22448
US,-76.34,40.04,22449
US,-76.32,40.08,22450
US,-74.88,40.18,22451
US,-74.91,40.18,22452
US,-74.88,40.18,22453
US,-74.88,40.18,22454
US,-75.29,40.25,22455
US,-79.39,40.29,22456
US,-76.57,40.21,22457
US,-75.41,40.56,22458
US,-76.89,40.96,22459
US,-76.88,40.98,22460
US,-75.65,40.06,22461
US,-76.3,40.13,22462
US,-76.31,40.13,22463
US,-77.46,41.14,22464
US,-76.8,40.31,22465
US,-75.52,40.05,22466
US,-80.08,40.28,22467
US,-80.13,40.27,22468
US,-80.1,40.3,22469
US,-77.03,40.25,22470
US,-77.01,40.25,22471
US,-77.01,40.25,22472
US,-76.98,40.19,22473
US,-75.38,39.92,22474
US,-76.76,40.2,22475
US,-80.3,40.68,22476
US,-80.3,40.68,22477
US,-79.79,40.43,22478
US,-79.77,40.44,22479
US,-75.24,40.24,22480
US,-80.22,40.52,22481
US,-75.68,41.36,22482
US,-75.33,41.1,22483
US,-76.83,41.24,22484
US,-79.7,40.43,22485
US,-74.95,40.36,22486
US,-79.75,40.59,22487
US,-79.57,40.21,22488
US,-77.56,40.14,22489
US,-74.94,40.23,22490
US,-75.39,39.99,22491
US,-75.4,40.13,22492
US,-79.69,40.32,22493
US,-75.25,40.22,22494
US,-75.24,40.23,22495
US,-75.24,40.24,22496
US,-75.45,40.13,22497
US,-75.49,40.04,22498
US,-75.21,39.95,22499
US,-75.15,39.95,22500
US,-75.21,40.03,22501
US,-75.17,39.92,22502
US,-75.19,39.95,22503
US,-75.15,40.04,22504
US,-75.23,40.03,22505
US,-75.23,40,22506
US,-75.16,39.95,22507
US,-75.17,39.95,22508
US,-75.17,39.95,22509
US,-75.21,40.01,22510
US,-75.15,39.98,22511
US,-75.15,40,22512
US,-75.17,39.95,22513
US,-75.16,39.95,22514
US,-75.16,39.94,22515
US,-75.15,39.94,22516
US,-75.21,40.01,22517
US,-75.02,40.1,22518
US,-75.2,39.95,22519
US,-75.19,39.96,22520
US,-75.01,40.1,22521
US,-75.21,40.08,22522
US,-75.17,39.95,22523
US,-75.16,39.95,22524
US,-75.2,39.95,22525
US,-75.17,39.95,22526
US,-75.17,39.95,22527
US,-75.06,40.05,22528
US,-75.19,39.95,22529
US,-75.01,40.07,22530
US,-75.19,39.95,22531
US,-75.16,39.95,22532
US,-75.16,39.95,22533
US,-75.15,39.95,22534
US,-75.09,39.99,22535
US,-75.17,39.95,22536
US,-75.16,39.95,22537
US,-75.22,40,22538
US,-75.16,39.95,22539
US,-75.17,39.96,22540
US,-74.96,40.09,22541
US,-75.17,39.95,22542
US,-75.25,39.88,22543
US,-75.19,39.95,22544
US,-75.17,39.95,22545
US,-80.26,40.5,22546
US,-79.96,40.44,22547
US,-79.96,40.44,22548
US,-79.92,40.44,22549
US,-79.99,40.44,22550
US,-80.01,40.45,22551
US,-79.92,40.43,22552
US,-80.07,40.39,22553
US,-80.05,40.42,22554
US,-80.26,40.5,22555
US,-80.01,40.53,22556
US,-80,40.44,22557
US,-79.94,40.46,22558
US,-79.94,40.46,22559
US,-79.92,40.46,22560
US,-80.05,40.55,22561
US,-80.16,40.45,22562
US,-80.15,40.44,22563
US,-80.04,40.4,22564
US,-79.93,40.46,22565
US,-80.16,40.45,22566
US,-80.06,40.34,22567
US,-80.01,40.54,22568
US,-80.05,40.36,22569
US,-79.95,40.46,22570
US,-79.95,40.44,22571
US,-80.02,40.55,22572
US,-79.85,40.52,22573
US,-79.85,40.5,22574
US,-80,40.44,22575
US,-80,40.44,22576
US,-79.77,40.44,22577
US,-79.99,40.44,22578
US,-80.01,40.53,22579
US,-80.07,40.54,22580
US,-79.81,40.43,22581
US,-80,40.44,22582
US,-79.99,40.44,22583
US,-79.98,40.43,22584
US,-79.96,40.44,22585
US,-80,40.44,22586
US,-79.93,40.45,22587
US,-80,40.44,22588
US,-80,40.44,22589
US,-80.18,40.45,22590
US,-77.28,40.21,22591
US,-75.29,40.1,22592
US,-75.29,40.1,22593
US,-75.29,40.11,22594
US,-75.57,40.24,22595
US,-75.36,40.45,22596
US,-75.37,40.46,22597
US,-75.86,40.31,22598
US,-75.14,40.12,22599
US,-75.5,40.21,22600
US,-75.5,40.21,22601
US,-75.32,41.06,22602
US,-75.67,41.41,22603
US,-75.66,41.41,22604
US,-76.83,40.84,22605
US,-76.87,40.8,22606
US,-76.84,40.84,22607
US,-80.18,40.54,22608
US,-80.19,40.54,22609
US,-77.52,40.06,22610
US,-76.67,39.77,22611
US,-80.05,41.06,22612
US,-79.2,40.1,22613
US,-79.12,40.03,22614
US,-79.08,40.02,22615
US,-75.44,40.08,22616
US,-75.35,39.91,22617
US,-75.34,39.91,22618
US,-75.23,40.19,22619
US,-77.86,40.8,22620
US,-77.84,40.79,22621
US,-77.86,40.79,22622
US,-77.91,40.81,22623
US,-75.65,40.26,22624
US,-75.65,40.26,22625
US,-75.2,40.98,22626
US,-79.8,40.57,22627
US,-75.93,40.4,22628
US,-74.96,40.14,22629
US,-75.56,40.57,22630
US,-75.6,40.55,22631
US,-79.76,39.91,22632
US,-77.86,40.81,22633
US,-75.29,39.96,22634
US,-75.04,40.17,22635
US,-79.81,40.52,22636
US,-75.35,40.04,22637
US,-75.1,40.21,22638
US,-75.14,40.22,22639
US,-80.22,40.19,22640
US,-80.23,40.18,22641
US,-78.09,40.06,22642
US,-75.38,40.04,22643
US,-75.37,40.04,22644
US,-75.43,40.07,22645
US,-75.6,39.95,22646
US,-75.58,39.97,22647
US,-75.57,40,22648
US,-75.61,39.96,22649
US,-75.87,39.82,22650
US,-79.92,40.41,22651
US,-79.92,40.41,22652
US,-76,40.34,22653
US,-75.56,39.9,22654
US,-80.05,40.62,22655
US,-80.09,40.62,22656
US,-80.06,40.63,22657
US,-75.48,40.63,22658
US,-75.48,40.63,22659
US,-75.89,41.24,22660
US,-75.86,41.24,22661
US,-77,41.24,22662
US,-75.12,40.14,22663
US,-75.12,40.14,22664
US,-75.27,40,22665
US,-75.28,40,22666
US,-75.98,40.34,22667
US,-74.86,40.2,22668
US,-74.84,40.24,22669
US,-76.68,39.94,22670
US,-76.73,39.98,22671
US,-76.78,39.96,22672
US,-76.77,39.98,22673
US,-76.69,39.94,22674
US,-76.68,39.98,22675
US,-76.68,39.91,22676
US,-71.3,41.74,22677
US,-71.46,41.76,22678
US,-71.45,41.66,22679
US,-71.48,41.94,22680
US,-71.48,41.94,22681
US,-71.3,41.52,22682
US,-71.5,41.58,22683
US,-71.31,41.49,22684
US,-71.42,41.83,22685
US,-71.42,41.83,22686
US,-71.41,41.82,22687
US,-71.41,41.83,22688
US,-71.41,41.82,22689
US,-71.39,41.79,22690
US,-71.39,41.83,22691
US,-71.4,41.83,22692
US,-71.41,41.84,22693
US,-71.42,41.82,22694
US,-71.53,41.87,22695
US,-71.52,41.87,22696
US,-71.49,41.44,22697
US,-71.41,41.73,22698
US,-71.48,41.72,22699
US,-71.5,41.7,22700
US,-71.48,41.72,22701
US,-71.44,41.73,22702
US,-71.44,41.73,22703
US,-81.77,33.57,22704
US,-81.72,33.52,22705
US,-81.72,33.53,22706
US,-82.68,34.55,22707
US,-82.63,34.53,22708
US,-80.69,32.44,22709
US,-80.85,32.25,22710
US,-80.86,32.27,22711
US,-80.82,32.24,22712
US,-80.85,32.26,22713
US,-80,32.81,22714
US,-79.93,32.78,22715
